Article_URL,Article_Title,Article_Author,Journal_Name,Journal_ISSN,Journal_eISSN,Article_Issue,Article_Pages,Article_Date,Article_DOI,Article_CitedBy,Article_Type,Article_OA,Article_Author_University,Article_Author_City,Article_Author_Country,Article_Volume
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85044060081,Proper names in the 17<sup>th</sup> century olonets codex of verbal charms,Toporkov A.,Voprosy Onomastiki,19942400,19942451,1,115-133,1/1/2018,10.15826/vopr_onom.2018.15.1.005,0,Article,TRUE,A. M. Gorky Institute of World Literature of the Russian Academy of Sciences,Moscow,Russian Federation,15
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85044058665,"Some good reasons for renaming places, and some not so good ones: A cross-cultural sketch in honour of canada’s 150<sup>th</sup> birthday and the year of reconciliation",Schaarschmidt G.,Voprosy Onomastiki,19942400,19942451,1,181-187,1/1/2018,10.15826/vopr_onom.2018.15.1.009,0,Article,TRUE,University of Victoria,Victoria,Canada,15
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85044047427,Theory and practice of rendering foreign proper names into lithuanian and latvian,Kvašytė R.,Voprosy Onomastiki,19942400,19942451,1,155-167,1/1/2018,10.15826/vopr_onom.2018.15.1.007,0,Article,TRUE,Siauliai University,Siauliai,Lithuania,15
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85044031181,Armenian demons called kaj: Image and name,Petrosyan A.,Voprosy Onomastiki,19942400,19942451,1,51-64,1/1/2018,10.15826/vopr_onom.2018.15.1.003,0,Article,TRUE,Institute of Archaeology and Ethnography of the National Academy of Sciences of the Republic of Armenia,Yerevan,Armenia,15
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85044023803,Toponyms in the charms of the russian north. I: Seas and rivers,Agapkina T.,Voprosy Onomastiki,19942400,19942451,1,65-114,1/1/2018,10.15826/vopr_onom.2018.15.1.004,3,Article,TRUE,Institute of Slavic Studies RAS,Moscow,Russian Federation,15
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85044020957,A shift in batonu personal naming practices,Fakuade G.,Voprosy Onomastiki,19942400,19942451,1,134-154,1/1/2018,10.15826/vopr_onom.2018.15.1.006,0,Article,TRUE,University of Ilorin,Ilorin,Nigeria,15
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034101990,Modern urban naming practices: Strategic approaches and practical solutions,Golomidova M.,Voprosy Onomastiki,19942400,19942451,3,185-203,1/1/2017,10.15826/vopr_onom.2017.14.3.029,1,Article,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034090456,On the problem of pre-Christian Finnic personal names in the toponymy of the Russian North,Saarikivi J.,Voprosy Onomastiki,19942400,19942451,3,168-184,1/1/2017,10.15826/vopr_onom.2017.14.3.028,1,Article,TRUE,Helsingin Yliopisto,Helsinki,Finland,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034085844,Current trends in name giving among Bulgarians: A study of the names of newborns in the Sofia Region,Maya V.A.,Voprosy Onomastiki,19942400,19942451,3,52-71,1/1/2017,10.15826/vopr_onom.2017.14.3.022,0,Article,TRUE,Bulgarian Academy of Sciences,Sofia,Bulgaria,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034073426,On a new project in the study of anthroponymic systems in Finnic languages,Ainiala T.,Voprosy Onomastiki,19942400,19942451,3,97-104,1/1/2017,10.15826/vopr_onom.2017.14.3.025,0,Note,TRUE,Helsingin Yliopisto,Helsinki,Finland,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034073023,Karelian female names,Kuzmin D.,Voprosy Onomastiki,19942400,19942451,3,105-127,1/1/2017,10.15826/vopr_onom.2017.14.3.026,1,Article,TRUE,"Institute of Language, Literature and History KarSC RAS",Petrozavodsk,Russian Federation,14
,,,,,,,,,,,,,Helsingin Yliopisto,Helsinki,Finland,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034071171,Adaptation of Russian Christian names into the Mari language,Pustyakov A.,Voprosy Onomastiki,19942400,19942451,3,128-167,1/1/2017,10.15826/vopr_onom.2017.14.3.027,1,Article,TRUE,Helsingin Yliopisto,Helsinki,Finland,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034061207,Eponymous adjectives in the Russian language: Corpus-based approach to studying one word- formation type,Norman B.,Voprosy Onomastiki,19942400,19942451,3,84-96,1/1/2017,10.15826/vopr_onom.2017.14.3.024,0,Article,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,Belarusian State University,Minsk,Belarus,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034058417,The mystery of the river name Mezen,Kabinina N.,Voprosy Onomastiki,19942400,19942451,3,Jul-34,1/1/2017,10.15826/vopr_onom.2017.14.3.020,1,Article,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034049968,"Good friend and the Goodwin Sands, Kent",Breeze A.,Voprosy Onomastiki,19942400,19942451,3,204-209,1/1/2017,10.15826/vopr_onom.2017.14.3.030,1,Article,TRUE,Universidad de Navarra,Pamplona,Spain,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034032324,Healing-protective personal names in the traditional Tatar culture,Khaziyeva-Demirbash G.,Voprosy Onomastiki,19942400,19942451,3,72-83,1/1/2017,10.15826/vopr_onom.2017.14.3.023,1,Article,TRUE,Academy of Sciences of the Republic of Tatarstan,Kazan,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85034012891,On some Dacian names from Tyras and Olbia,Dana D.,Voprosy Onomastiki,19942400,19942451,3,35-51,1/1/2017,10.15826/vopr_onom.2017.14.3.021,0,Article,TRUE,CNRS Centre National de la Recherche Scientifique,Paris,France,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022345922,The system of modern Russian urbanonymic terminology,Madieva G.B.,Voprosy Onomastiki,19942400,19942451,2,115-125,1/1/2017,10.15826/vopr_onom.2017.14.2.014,3,Article,TRUE,Al Farabi Kazakh National University,Almaty,Kazakhstan,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022341444,Pen name as a form of a journalist’s self-presentation in the late 19th — early 20th centuries Russian regional press,Gridina T.,Voprosy Onomastiki,19942400,19942451,2,126-142,1/1/2017,10.15826/vopr_onom.2017.14.2.015,0,Article,TRUE,Ural State Pedagogical University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022338961,Russian river names: The potential of semantic development (with reference to dialectal vocabulary),Krivoshchapova J.A.,Voprosy Onomastiki,19942400,19942451,2,71-89,1/1/2017,10.15826/vopr_onom.2017.14.2.011,0,Article,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022333155,Transonymization as revitalization: Old toponyms of split,Lozić Knezović K.,Voprosy Onomastiki,19942400,19942451,2,159-173,1/1/2017,10.15826/vopr_onom.2017.14.2.017,1,Article,TRUE,Sveučilište u Splitu,Split,Croatia,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022332867,Popular books on English place-names — a serious issue in onomastics,Coates R.,Voprosy Onomastiki,19942400,19942451,2,143-158,1/1/2017,10.15826/vopr_onom.2017.14.2.016,1,Article,TRUE,University of the West of England,Bristol,United Kingdom,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022331846,The 15th International Conference “Onomastics of the Volga Region”,Kriukova I.V.,Voprosy Onomastiki,19942400,19942451,2,196-200,1/1/2017,,0,Conference Paper,FALSE,Volgograd State Socio-Pedagogical University,Volgograd,Russia,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022331082,Etymology and comparative phonology of north Germanic personal names in the Primary chronicle,Nikolaev S.,Voprosy Onomastiki,19942400,19942451,2,Jul-54,1/1/2017,10.15826/vopr_onom.2017.14.2.009,3,Article,TRUE,Institute of Slavic Studies RAS,Moscow,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022330911,"Anthroponyms in Russian appellative names for alcoholic drinks (yerofeich, erokha, ivashko, ivanushko, etc.)",Feoktistova L.,Voprosy Onomastiki,19942400,19942451,2,100-114,1/1/2017,10.15826/vopr_onom.2017.14.2.013,1,Article,TRUE,Russian State Vocational Pedagogical University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,Ural Federal University,Yekaterinburg,Russian Federation,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022329505,Proper name as a marker of a cosmogonic song,Toporova T.,Voprosy Onomastiki,19942400,19942451,2,55-70,1/1/2017,10.15826/vopr_onom.2017.14.2.010,0,Article,TRUE,Institute of Linguistics of the Russian Academy of Sciences,Moscow,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85022325551,Anthroponyms in finno-permic compound plant names,Brodsky I.,Voprosy Onomastiki,19942400,19942451,2,90-99,1/1/2017,10.15826/vopr_onom.2017.14.2.012,0,Article,TRUE,Herzen State Pedagogical University of Russia,Saint Petersburg,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019963015,20th international and all-polish conference in onomastics,Tomasik S.,Voprosy Onomastiki,19942400,19942451,1,146-148,1/1/2017,,0,Conference Paper,FALSE,Uniwersytet Kazimierza Wielkiego w Bydgoszczy,Bydgoszcz,Poland,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019958335,Anthroponyms of balto-fennic origin in the 15<sup>th</sup> –16<sup>th</sup> centuries cadastres of the southeastern lake onega region,Sobolev A.,Voprosy Onomastiki,19942400,19942451,1,Jul-34,1/1/2017,10.15826/vopr_onom.2017.14.1.001,1,Article,TRUE,"Russian Academy of Sciences, Institute for Linguistic Studies",Saint Petersburg (ex Leningrad),Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019952437,Place names of the pelym river area on antal reguly’s handwirtten maps and the etymologization of Mansi toponyms,Dmitrieva T.,Voprosy Onomastiki,19942400,19942451,1,35-55,1/1/2017,10.15826/vopr_onom.2017.14.1.002,2,Article,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019950400,“Marginal” katoikonyms: From occasional to systematic patterns,Akhmetova M.V.,Voprosy Onomastiki,19942400,19942451,1,110-131,1/1/2017,10.15826/vopr_onom.2017.14.1.006,1,Article,TRUE,The Russian Presidential Academy of National Economy and Public Administration,Moscow,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019915025,Rhydderch — Broderick?,Broderick G.,Voprosy Onomastiki,19942400,19942451,1,132-139,1/1/2017,10.15826/vopr_onom.2017.14.1.007,0,Article,TRUE,Universität Mannheim,Mannheim,Germany,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019903380,North Russian dialectal nicknames derived from names of food: An ethnolinguistic Аpproach,Osipova K.,Voprosy Onomastiki,19942400,19942451,1,87-109,1/1/2017,10.15826/vopr_onom.2017.14.1.005,1,Article,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019883862,Cretan hydronyms derived from settlement names,Kaczyńska E.,Voprosy Onomastiki,19942400,19942451,1,66-86,1/1/2017,10.15826/vopr_onom.2017.14.1.004,0,Article,TRUE,University of Lodz,Lodz,Poland,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019876474,Individual and collective nicknames of the poles: An ethnolinguistic perspective,Krivoshchapova J.,Voprosy Onomastiki,19942400,19942451,1,140-145,1/1/2017,10.15826/vopr_onom.2017.14.1.008,0,Note,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019856551,John leland’s caer urfe: Tynemouth or chepstow?,Breeze A.,Voprosy Onomastiki,19942400,19942451,1,56-65,1/1/2017,10.15826/vopr_onom.2017.14.1.003,0,Article,TRUE,Universidad de Navarra,Pamplona,Spain,14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009518292,Christian names of karelians,Kuzmin D.,Voprosy Onomastiki,19942400,19942451,2,56-86,1/1/2016,10.15826/vopr_onom.2016.13.2.018,3,Article,TRUE,"Karelian Research Centre, Russian Academy of Sciences",Petrozavodsk,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009517365,Names of demons in the south slavic versions of St sisinnius’s apocryphal prayer,Agapkina T.,Voprosy Onomastiki,19942400,19942451,2,126-145,1/1/2016,10.15826/vopr_onom.2016.13.2.021,1,Article,TRUE,Institute of Slavic Studies RAS,Moscow,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009517015,The pre-national period’s Swedish documents as a source for the study of the russian anthroponymy of Karelia,Kyurshunova I.,Voprosy Onomastiki,19942400,19942451,2,87-111,1/1/2016,10.15826/vopr_onom.2016.13.2.019,1,Article,TRUE,Petrozavodsk State University,Petrozavodsk,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009505571,The acquisition of place names in mother tongue learning: Some observations on children’s spatial cognition,Reszegi K.,Voprosy Onomastiki,19942400,19942451,2,22-Jul,1/1/2016,10.15826/vopr_onom.2016.13.2.015,2,Article,TRUE,Debreceni Egyetem Bölcsészettudományi Kar,Debrecen,Hungary,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009503932,On the history of the name Ruslan,Namitokova R.,Voprosy Onomastiki,19942400,19942451,2,162-168,1/1/2016,10.15826/vopr_onom.2016.13.2.023,0,Article,TRUE,Adyghe State University,Maykop,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009495613,Once again on the origin of the river name Vyatka and the city name Vyatka (Modern Kirov),Vasilyev V.L.,Voprosy Onomastiki,19942400,19942451,2,23-39,1/1/2016,10.15826/vopr_onom.2016.13.2.016,1,Article,TRUE,Yaroslav-the-Wise Novgorod State University,Veliky Novgorod,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009483802,From the history of one unrealised project. In commemoration of the 90<sup>th</sup> anniversary of the birth of aleksandr matveyev,,Voprosy Onomastiki,19942400,19942451,2,169-176,1/1/2016,,0,Note,FALSE,,,,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009480685,On the etymology of the place name Brăíla,Sukhachev N.,Voprosy Onomastiki,19942400,19942451,2,40-55,1/1/2016,10.15826/vopr_onom.2016.13.2.017,0,Article,TRUE,"Russian Academy of Sciences, Institute for Linguistic Studies",Saint Petersburg (ex Leningrad),Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009460383,Armenians’ self-appellation Hay,Petrosyan A.,Voprosy Onomastiki,19942400,19942451,2,146-161,1/1/2016,10.15826/vopr_onom.2016.13.2.022,1,Article,TRUE,National Academy of Sciences of the Republic of Armenia,Yerevan,Armenia,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009456826,10<sup>th</sup> International Conference “Issues in General and Regional Onomastics”,Neflyasheva I.,Voprosy Onomastiki,19942400,19942451,2,219-220,1/1/2016,,0,Conference Paper,FALSE,,,,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009455143,АЛЕКСАНДР СЕРГЕЕВИЧ ГЕРД,Николаев,Voprosy Onomastiki,19942400,19942451,2,230-232,1/1/2016,,0,Note,FALSE,,,,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009446445,On the reflection of mythological beliefs in the anthroponymic system of bashkirs (based on service records of the officers and clerks of the 9<sup>th</sup> bashkir canton as of 1837),Khisamitdinova F.,Voprosy Onomastiki,19942400,19942451,2,112-125,1/1/2016,10.15826/vopr_onom.2016.13.2.020,1,Article,TRUE,"Institute of History, Language and Literature USC RAS",Ufa,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978780959,Legionum urbs and the British martyrs Aaron and Julius,Breeze A.,Voprosy Onomastiki,19942400,19942451,1,30-42,1/1/2016,10.15826/vopr_onom.2016.13.1.002,0,Article,TRUE,University of N avarra,Pamplona,Spain,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978766145,In search of to ponymic borders in belozerye,Zakharova E.,Voprosy Onomastiki,19942400,19942451,1,29-Jul,1/1/2016,10.15826/vopr_onom.2016.13.1.001,1,Article,TRUE,"Institute of Language, Literature and History KarSC RAS",Petrozavodsk,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978758649,Anthroponyms of Arabic origin with religious meaning in Bashkir ‘shejere’,Suleymanova L.,Voprosy Onomastiki,19942400,19942451,1,117-128,1/1/2016,10.15826/vopr_onom.2016.13.1.006,1,Article,TRUE,Baskirskij Gosudarstvennyj Universitet,Ufa,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978736562,Marketing message components in commercial naming,Romanova T.,Voprosy Onomastiki,19942400,19942451,1,140-150,1/1/2016,10.15826/vopr_onom.2016.13.1.008,1,Article,TRUE,Samara National Research University,Samara,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978715277,The ethnic past of west Slovakia according to hydronymic data,Beláková M.,Voprosy Onomastiki,19942400,19942451,1,191-203,1/1/2016,10.15826/vopr_onom.2016.13.1.012,0,Article,TRUE,University of Trnava,Trnava,Slovakia,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978698205,Humorous names in the light of incongruity theory,Rutkowski M.,Voprosy Onomastiki,19942400,19942451,1,129-139,1/1/2016,10.15826/vopr_onom.2016.13.1.007,3,Article,TRUE,Uniwersytet Warminsko-Mazurski w Olsztynie, Olsztyn WM,Poland,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978698057,"On one paradoxical type of proper names (With reference to the names of legal entities of the residential community of Gorny Shchit, Ekaterinburg)",Shimkevich N.,Voprosy Onomastiki,19942400,19942451,1,151-170,1/1/2016,10.15826/vopr_onom.2016.13.1.009,0,Article,TRUE,President of the Ekaterinburg City Duma,Ekaterinburg,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978696191,Towards a methodology for the analysis of associative-derivation al meaning of a person al name,Feoktistova L.,Voprosy Onomastiki,19942400,19942451,1,85-116,1/1/2016,10.15826/vopr_onom.2016.13.1.005,7,Article,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978674766,"On the origin of Trbiž, ancient *Taruisia/-um",Repanšek L.,Voprosy Onomastiki,19942400,19942451,1,43-61,1/1/2016,10.15826/vopr_onom.2016.13.1.003,0,Article,TRUE,University of Ljubljana,Ljubljana,Slovenia,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978654939,On the origin of Russian ant hroponyms with the stems yamysh- and yemash,Gaidamashko R.,Voprosy Onomastiki,19942400,19942451,1,62-84,1/1/2016,10.15826/vopr_onom.2016.13.1.004,0,Article,TRUE,"Russian Academy of Sciences, Institute for Linguistic Studies",Saint Petersburg (ex Leningrad),Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978633483,New trends in name-giving in Turkey,Sakallı E.,Voprosy Onomastiki,19942400,19942451,1,171-177,1/1/2016,10.15826/vopr_onom.2016.13.1.010,0,Article,TRUE,Usak University,Usak,Turkey,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978630478,Names of boats derived from to Ponyms and ethnonyms in the Russian dialects of the Arkhangelsk region,Loport E.,Voprosy Onomastiki,19942400,19942451,1,178-190,1/1/2016,10.15826/vopr_onom.2016.13.1.011,1,Article,TRUE,Ural Federal University,Yekaterinburg,Russian Federation,13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85086798005,La imagen corporal de la mujer en la publicidad grafica de las revistas femeninas Espanolas de alta gama,Saldaña S.M.V.,Analisi,2112175,23405236,61,93-110,12/1/2019,10.5565/rev/analisi.3194,0,Article,TRUE,Universidad de Cadiz,Cadiz,Spain,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85079005511,Mitigating hate speech in Nigeria: The possibilities of artificial intelligence,Wilson J.,Analisi,2112175,23405236,61,17-30,12/1/2019,10.5565/rev/analisi.3188,0,Article,TRUE,University of Maiduguri,Maiduguri,Nigeria,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85079004759,Medios sociales y feminismo en la construccion de capital social: La red estatal de comunicadoras en Espana,Fernández E.,Analisi,2112175,23405236,61,16-Jan,12/1/2019,10.5565/rev/analisi.3247,0,Article,TRUE,Universidad de Malaga,Malaga,Spain,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85079003178,Accountability en la prensa Espanola: La publicacion de los escritos de rectificacion,Gil V.,Analisi,2112175,23405236,61,55-75,12/1/2019,10.5565/rev/analisi.3231,0,Article,TRUE,Universidad Carlos III de Madrid,Madrid,Spain,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85078997589,La imagen de la energia nuclear en la prensa Espanola de proximidad: ¿Son los medios de comunicacion un stakeholder relevante para el sector atomico?,Urbina E.,Analisi,2112175,23405236,61,31-53,12/1/2019,10.5565/rev/analisi.3181,0,Article,TRUE,Universidad de Navarra,Pamplona,Spain,
