search-results__entry__prism:url,title,author,publicationName,eIssn,Vol,issue,Pages,Date,Cited-by,university_affiliation,city,country,type,OA,issn
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85006534016,Behavioral indicators of transformational leadership in the college classroom,Bolkan S.,Qualitative Research Reports in Communication,17459443,12,1,18-Oct,1/1/2011,21,California State University Long Beach,Long Beach,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84993498958,Seeking Mrs. Right: Uncertainty reduction in online surrogacy ads,May A.,Qualitative Research Reports in Communication,17459443,12,1,27-33,1/1/2011,4,University of Wisconsin-Milwaukee,Milwaukee,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989240252,Adoptive parents’ framing of laypersons’ conceptions of family,Suter E.,Qualitative Research Reports in Communication,17459443,12,1,44-50,1/1/2011,13,University of Denver,Denver,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84904971275,Tall poppies in the workplace: Communication strategies used by envious others in response to successful women,Mancl A.,Qualitative Research Reports in Communication,17459443,12,1,81-86,1/1/2011,9,University of Wisconsin-Whitewater,Whitewater,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023581316,Defining philosophy of communication: Difference and identity,Arnett R.,Qualitative Research Reports in Communication,17459443,11,1,57-62,1/1/2010,2,Duquesne University,Pittsburgh,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015809122,Contextualizing single parent–preadolescent drug use talks,Warren J.,Qualitative Research Reports in Communication,17459443,11,1,29-36,1/1/2010,5,Rutgers University–New Brunswick,New Brunswick,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015529475,Part 1: The determination of web credibility: A thematic analysis of web user’s judgments,Dochterman M.,Qualitative Research Reports in Communication,17459443,11,1,37-43,1/1/2010,14,Louisiana State University,Baton Rouge,United States,Article,TRUE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015344190,Part 2: The determination of web credibility: A theoretical model derived from qualitative data,Dochterman M.,Qualitative Research Reports in Communication,17459443,11,1,44-50,1/1/2010,6,Louisiana State University,Baton Rouge,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009968173,Relational maintenance as including the other in the self,Ledbetter A.M.,Qualitative Research Reports in Communication,17459443,11,1,21-28,1/1/2010,10,Texas Christian University,Fort Worth,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85007060868,Constructing marriage: Exploring marriage as an Ideograph,Stassen H.,Qualitative Research Reports in Communication,17459443,11,1,5-Jan,1/1/2010,8,Hamilton College,Clinton,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85006358695,Structuring and disciplining apology: A structurational analysis of health care benevolence laws,Carmack H.,Qualitative Research Reports in Communication,17459443,11,1,13-Jun,1/1/2010,8,Missouri State University,Springfield,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84901054286,Truly public apologies: Third-party participation in rwandan apologetic rhetoric,Towner E.,Qualitative Research Reports in Communication,17459443,11,1,63-69,1/1/2010,2,Texas Tech,Saint Joseph,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84874621873,Dialectical contradictions experienced when placing a spouse with dementia in a residential care facility,Ann Golden M.,Qualitative Research Reports in Communication,17459443,11,1,14-20,1/1/2010,8,San Francisco State University,San Francisco,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84863304476,The dilemma of grades: Reconciling disappointing grades with feelings of personal success,Sanders M.,Qualitative Research Reports in Communication,17459443,11,1,51-56,1/1/2010,4,Utah State University,Logan,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023546438,"Political participation, efficacy and the 2008 minnesota presidential caucuses",Becker R.,Qualitative Research Reports in Communication,17459443,10,1,38-45,1/1/2009,2,"Northwest College, Powell",Powell,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023458394,Communities of cornhuskers: The generation of place through sports fans’ rituals,Aden R.,Qualitative Research Reports in Communication,17459443,10,1,26-37,1/1/2009,5,Ohio University,Athens,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84993505669,College students’ perceptions of how instructors establish and enhance credibility through self-disclosure,Myers S.,Qualitative Research Reports in Communication,17459443,10,1,16-Sep,1/1/2009,16,West Virginia University,Morgantown,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84979166189,"“Without flirting, it wouldn’t be a marriage”: Flirtatious communication between relational partners",Frisby B.,Qualitative Research Reports in Communication,17459443,10,1,55-60,1/1/2009,7,West Virginia University,Morgantown,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978798320,Developing a typology of perceived communication challenges experienced by frontline employees during organizational change,Russ T.,Qualitative Research Reports in Communication,17459443,10,1,8-Jan,1/1/2009,6,Fordham University,New York,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84976261907,“who are you trying to be?”: Identity gaps within intraracial encounters,Drummond D.,Qualitative Research Reports in Communication,17459443,10,1,81-87,1/1/2009,8,University of Miami,Coral Gables,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84942575395,Clarifying ambiguity and the undecidable: A comparison of burkean and derridean thought,McClure K.R.,Qualitative Research Reports in Communication,17459443,10,1,72-80,1/1/2009,3,University of Rhode Island,Kingston,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84880487628,"I don’t believe in hantu (Ghosts), but they do exist: Malay syncretic talk-in-interaction",Nicholas C.L.,Qualitative Research Reports in Communication,17459443,10,1,46-54,1/1/2009,1,Penn State Berks,Reading,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84868220737,"Weather-talk, cynicism, and agriculture",Meister M.,Qualitative Research Reports in Communication,17459443,10,1,61-71,1/1/2009,1,North Dakota State University,Fargo,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84860278046,Parent–teacher e-mail strategies at the elementary and secondary levels,Thompson B.,Qualitative Research Reports in Communication,17459443,10,1,17-25,1/1/2009,7,Western Kentucky University,Bowling Green,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023527854,Erratum,,Qualitative Research Reports in Communication,17459443,9,1,81,1/1/2008,0,,,,Erratum,TRUE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023499829,Editor’s note,Drucker S.,Qualitative Research Reports in Communication,17459443,9,1,1,1/1/2008,0,,,,Editorial,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015976610,Identity and technology: Organizational control of knowledge-intensive work,Jian G.,Qualitative Research Reports in Communication,17459443,9,1,62-71,1/1/2008,4,Cleveland State University,Cleveland,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85014641967,Exploring the concept of student nagging behavior,Dunleavy K.N.,Qualitative Research Reports in Communication,17459443,9,1,13-19,1/1/2008,9,"La Salle University, Philadelphia",Philadelphia,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84986331857,“I wanted time to myself and he wanted to be together all the time”: Constructing breakups as managing autonomy-connection,Sahlstein E.,Qualitative Research Reports in Communication,17459443,9,1,37-45,1/1/2008,6,"University of Nevada, Las Vegas",Las Vegas,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963803925,The online communication course: The challenges,Vanhorn S.,Qualitative Research Reports in Communication,17459443,9,1,29-36,1/1/2008,9,Valley City State University,Valley City,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961665988,“I am who i am”: Black masculinity and the interpretation of individualism in the film barbershop,Brown T.,Qualitative Research Reports in Communication,17459443,9,1,46-61,1/1/2008,2,West Chester University,West Chester,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77649257867,Intergenerational support and the role of grandparents in post-divorce families: Retrospective accounts of young adult grandchildren,Soliz J.,Qualitative Research Reports in Communication,17459443,9,1,72-80,1/1/2008,34,University of Nebraska–Lincoln,Lincoln,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/70449579187,“Cool” communication in the classroom: A preliminary examination of student perceptions of instructor use of positive slang,Mazer J.,Qualitative Research Reports in Communication,17459443,9,1,20-28,1/1/2008,7,Ohio University,Athens,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/58149194418,Qualitative inquiry and the future of health communication research,Kreps G.,Qualitative Research Reports in Communication,17459443,9,1,12-Feb,1/1/2008,6,"George Mason University, Fairfax Campus",Fairfax,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023527993,On the evolution of a discipline,Waite C.,Qualitative Research Reports in Communication,17459443,8,1,15-19,1/1/2007,0,Hamilton College,Clinton,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023506909,Quality is thy name,Gumpert G.,Qualitative Research Reports in Communication,17459443,8,1,53-56,1/1/2007,0,"Queens College, City University of New York",Flushing,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023479787,Editor’s note,Drucker S.,Qualitative Research Reports in Communication,17459443,8,1,1,1/1/2007,0,,,,Editorial,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85016944870,What makes qualitative research qualitative?,Chesebro J.,Qualitative Research Reports in Communication,17459443,8,1,14-Mar,1/1/2007,37,Ball State University,Muncie,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85010646926,Interpretive inquiry as qualitative communication research,Arnett R.,Qualitative Research Reports in Communication,17459443,8,1,29-35,1/1/2007,4,Duquesne University,Pittsburgh,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84994550283,Health care providers’ confidentiality practices and perceptions: Expanding a typology of confidentiality breaches in health care communication,Brann M.,Qualitative Research Reports in Communication,17459443,8,1,45-52,1/1/2007,1,West Virginia University,Morgantown,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84971411707,What is qualitative research?,Jackson R.L.,Qualitative Research Reports in Communication,17459443,8,1,21-28,1/1/2007,46,Pennsylvania State University,University Park,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84903789398,“I had an abortion.”: The rhetorical situation of a planned parenthood t-shirt,Swift C.L.,Qualitative Research Reports in Communication,17459443,8,1,57-63,1/1/2007,4,Louisiana State University,New Orleans,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/70350419710,The flexible organization: How contemporary employees construct the work/life border,Cowan R.,Qualitative Research Reports in Communication,17459443,8,1,37-44,1/1/2007,32,Texas A&amp;M University,College Station,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023480723,United States v. Carmichael: Prior restraint and the internet,Self W.,Qualitative Research Reports in Communication,17459443,7,1,8-Mar,1/1/2006,0,The University of Alabama at Birmingham,Birmingham,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85014581164,Precursors to college student burnout: Developing a typology of understanding,Cushman S.,Qualitative Research Reports in Communication,17459443,7,1,23-31,1/1/2006,18,University of Southern Maine,Portland,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85013299304,College students’ sexual health: Investigating the role of peer communication,Rittenour C.,Qualitative Research Reports in Communication,17459443,7,1,57-65,1/1/2006,15,University of Nebraska–Lincoln,Lincoln,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85009557716,Music videos and national identity in post-soviet Kazakhstan,Ifert Johnson D.,Qualitative Research Reports in Communication,17459443,7,1,14-Sep,1/1/2006,5,Ithaca College,Ithaca,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84991054699,Managing diversity: Interpretation and enactment in a health care setting,Irizarry C.,Qualitative Research Reports in Communication,17459443,7,1,43-50,1/1/2006,4,Stetson University,De Land,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84898053907,The rhetoric of war and remembrance: An analysis of president bill clinton’s 1994 d-day discourses,Kahl M.L.,Qualitative Research Reports in Communication,17459443,7,1,15-21,1/1/2006,3,SUNY New Paltz,New Paltz,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/83455210913,The communication of solidarity in friendships among African American women,Hughes P.,Qualitative Research Reports in Communication,17459443,7,1,33-41,1/1/2006,9,Texas Tech University,Lubbock,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77955333249,Adult child perceptions of communication and humor when the parent is diagnosed with cancer: A suggestive perspective from communication theory,Harzold E.,Qualitative Research Reports in Communication,17459443,7,1,67-78,1/1/2006,6,"George Mason University, Fairfax Campus",Fairfax,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/77951084366,Narratives of hospice volunteers: Perspectives on death and dying,Wittenberg-Lyles E.,Qualitative Research Reports in Communication,17459443,7,1,51-56,1/1/2006,11,The University of Texas at San Antonio,San Antonio,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023490519,A goffmanian analysis of (In)attentiveness as involvement in group therapy sessions,Becker J.,Qualitative Research Reports in Communication,17459443,6,1,51-58,1/1/2005,0,University of Missouri,Columbia,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85023471531,When dysfunction complicates caring: Critiquing a family caregiving model for alzheimer’s dementia,Polk D.,Qualitative Research Reports in Communication,17459443,6,1,41-50,1/1/2005,0,West Chester University,West Chester,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015359856,Dialogue in the lecture hall: Teacher- student communication and students’ perceptions of their learning,Black L.,Qualitative Research Reports in Communication,17459443,6,1,31-40,1/1/2005,17,"University of Washington, Seattle",Seattle,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015286557,Towards an understanding of the complexities of alternative media: Portrayals of power in alternative media,Atkinson J.,Qualitative Research Reports in Communication,17459443,6,1,77-84,1/1/2005,17,Syracuse University,Syracuse,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84942597932,The communicational basis of the organizational text as macroactor: A case study of multilevel marketing discourse,Car W.,Qualitative Research Reports in Communication,17459443,6,1,21-29,1/1/2005,2,Northeastern University,Boston,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/79951975134,From the closet to the loft: Liminal license and socio-sexual separation in queer eye for the straight guy,Lacroix C.,Qualitative Research Reports in Communication,17459443,6,1,19-Nov,1/1/2005,10,College of Charleston,Charleston,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/67651195221,Diabetes management: An exploration into the verbal support attempts of relational others,Drummond D.,Qualitative Research Reports in Communication,17459443,6,1,69-76,1/1/2005,5,University of Miami,Coral Gables,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/51149118491,A comparative framing analysis of embedded and behind-the-lines reporting on the 2003 Iraq war,Kuypers J.,Qualitative Research Reports in Communication,17459443,6,1,10-Jan,1/1/2005,18,Virginia Polytechnic Institute and State University,Blacksburg,United States,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/34547729314,Spokespersons and message control: How the cdc lost credibility during the anthrax crisis,Scott Barrett M.,Qualitative Research Reports in Communication,17459443,6,1,59-68,1/1/2005,12,,,,Article,FALSE,17459435
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85086373136,Gadgets and digital communication themes in new media short stories,Mahadi M.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,408-421,1/1/2019,0,University of Malaya,Kuala Lumpur,Malaysia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85079611201,Choice of issues and impartial reporting of mediaindonesia.Com and voa-islam.com towards reuni 212,Ramli M.R.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,498-515,1/1/2019,0,Universitas Esa Unggul,Jakarta,Indonesia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85078285776,Measures of ehealth literacy: Options for the malaysian population,Azlan A.A.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,211-228,1/1/2019,1,Universiti Kebangsaan Malaysia,Bangi,Malaysia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85078257710,The influence of regulator on television content in post-authoritarian Indonesia,Morissan,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,229-243,1/1/2019,0,University of Mercu Buana,Jakarta,Indonesia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077910655,Ease of use and usefulness of whatsapp application in interpersonal relationship between community and police,Salleh M.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,135-154,1/1/2019,1,Universiti Kebangsaan Malaysia,Bangi,Malaysia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077909616,Construction of online identity from the facebook users perspective,Maliki J.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,119-134,1/1/2019,2,Universiti Kebangsaan Malaysia,Bangi,Malaysia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077906488,Politeness in communication through local children’s animated film,Nor N.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,368-385,1/1/2019,0,University of Malaya,Kuala Lumpur,Malaysia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077905438,“3S project”: A community-based social marketing campaign for promoting sustainable consumption behavior among youth,Vantamay N.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,32-49,1/1/2019,0,Kasetsart University,Bangkok,Thailand,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077899517,"The use of social media as a source of religious knowledge among doctors in Makassar, Indonesia",Mahmuddin ,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,272-285,1/1/2019,0,Alauddin State Islamic University,Makassar,Indonesia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077891616,Public participation model for public information disclosure,Ahmadi D.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,305-321,1/1/2019,2,Universitas Islam Bandung,Bandung,Indonesia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077891365,Disciplining geo-body of the dutch indies: Discourse analysis on the colonial school textbooks of geography,Dhona H.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,455-469,1/1/2019,0,Universitas Islam Indonesia,Yogyakarta,Indonesia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077886948,Foreign language communication skills: Smartphone and internet approach applications,Omar M.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,353-367,1/1/2019,0,University of Malaya,Kuala Lumpur,Malaysia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077885535,The use of social media among b40 adolescents in Klang Valley,Sannusi S.N.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,101-118,1/1/2019,3,Universiti Kebangsaan Malaysia,Bangi,Malaysia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077880919,A reflection of ethnographic exploration on Korean wave enthusiasts in Malaysia,Hisham N.A.B.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,286-304,1/1/2019,0,Universiti Kebangsaan Malaysia,Bangi,Malaysia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85077873003,Gamemunication: Prosthetic communication ethnography of game avatars,Purnomo S.L.A.,Jurnal Komunikasi: Malaysian Journal of Communication,22891528,35,4,16-Jan,1/1/2019,0,"Institut Agama Islam Negeri, Surakarta",Sukoharjo,Indonesia,Article,TRUE,2289151X
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
